date,code,rank,brand,product,price,like,img_url
20260412,2301047,1,오쏘몰,독일 명품 비타민 오쏘몰 이뮨 멀티비타민&미네랄 7입 + 오쏘몰 1입 추가증정 (공식수입),34000,170000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260409141244_d864e808822041e39f93cf0934994e7a.jpg
20260412,7608679,2,옵티젠,한국인 맞춤 비타민 옵티젠 이뮨 멀티비타민&미네랄 10입 / 1박스,29900,50000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260319090748_363d63a1a71e40f68adb7363ad9c3576.jpg
20260412,11866425,3,오쏘몰,독일 명품 비타민 오쏘몰 이뮨 멀티비타민&미네랄 10입(7+3) - 스페셜 기프트 에디션 (공식수입),45000,7669,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260226110057_edc680514d624787891b50e6a1275160.jpg
20260412,13180343,4,그레인온,[그레인온] 골드 카무트 브랜드밀 효소 30포x3박스(총90포)(+선물포장)+사은품 증정,42900,2560,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260407111633_da4303865678472fa1f2d6a9de1a58f0.jpg
20260412,556025,5,정관장,면역력 선물 [정관장] 에브리타임 레귤러 (10ml x 30포),62500,40000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260407101114_fce9f8f9d9284454a04af3bc04f29cc0.jpg
20260412,7066484,6,정관장,에너지선물 [정관장] 활기력 에너지박스 (20ml x 20병),39900,30000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20251229091939_791c223811644c668143bf9605284b3f.jpg
20260412,2484405,7,오쏘몰,독일 명품 비타민 오쏘몰 이뮨 멀티비타민&미네랄 30입 + 오쏘몰 1입 추가증정 - 시그니처 기프트 에디션 (공식수입),109000,40000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260409141422_915974c6c87d4b3096a364cb24ae1298.jpg
20260412,7320451,8,센트룸,[센트룸] 맛있는 멀티비타민 미네랄 멀티구미 (80구미),24000,50000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260331182647_376cf979d98b4eae9afe483f3f327ff0.jpg
20260412,10056171,9,뉴트리포유,명품 비타민 뉴트리포유 듀얼+ 이뮨 종합 멀티비타민&미네랄 7입+2입 증정 - 선물하기 단독 에디션,19900,20000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260219100848_1c2cc8073bd44eaab9f09d6b8fb8f34c.jpg
20260412,12159594,10,정관장,신상비타민선물 [정관장] 활기마이트(액상30ml+분말500mg) 7병 + [증정] 아미노 활기력샷 3입,35000,4499,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260409094850_393b3897fe1e43c787abe58503ad6215.jpg
20260412,12805409,11,옵티젠,"""간건강+스트레스 피로개선""옵티젠 바이탈 밀크씨슬&비타민(B,C,D,E)or리프레쉬 마그네슘&징코플러스 10입_",29900,10000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260316091305_4b0dd89969c44afcbd6cfae6aa2708da.jpg
20260412,2941722,12,정관장,에너지선물 [정관장] 활기력 맥스 에너지박스 (20ml x 16병),39900,20000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260407092347_60d053b39bf74f5e8045075415e1f178.jpg
20260412,5551542,13,종근당건강,프리미엄 비타민 아임비타 멀티비타민 이뮨샷 1박스(5입),12900,20000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260212170043_4f105758100541bcafc246005dcfc8e7.jpg
